React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr     0 n  n !comment 
HC3S+      e-                     CH         CCS                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2745 1  1 
HC3S+      e-                     H          C3S                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2746 1  1 
NH4+       e-                     H          H          NH2                                3.200e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2747 1  1 
NH4+       e-                     H2         NH2                                           1.500e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2748 1  1 
NH4+       e-                     H          NH3                                           1.050e-06 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2749 1  1 
HN2O+      e-                     N2         OH                                            6.440e-07 -7.400e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10   1000  3  2750 1  1 
HN2O+      e-                     H          O          N2                                 5.600e-07 -7.400e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10   1000  3  2751 1  1 
CH2        CH3                    H          C2H4                                          7.000e-11  0.000e+00  0.000e+00 3.16e+00 1.00e+02 logn  4     10    400  3  2752 1  1 
CCH        CH2                    CH         C2H2                                          3.000e-11  0.000e+00  0.000e+00 3.00e+00 1.00e+02 logn  4     10    400  3  2753 1  1 
CH2        C2H2                   H2         l-C3H2                                        5.000e-12  0.000e+00  3.330e+03 2.00e+00 1.00e+02 logn  4     10    400  3  2754 1  1 
CH2        C2H2                   H          CH2CCH                                        1.500e-12  0.000e+00  3.330e+03 2.00e+00 1.00e+02 logn  4     10    400  3  2755 1  1 
CH2        C2H3                   C2H2       CH3                                           3.000e-11  0.000e+00  0.000e+00 3.00e+00 1.00e+02 logn  4     10    400  3  2756 1  1 
CH2        C4H                    CH         C4H2                                          3.000e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  2757 1  1 
CCH        CH3                    H          CH2CCH                                        4.000e-11  0.000e+00  0.000e+00 3.00e+00 1.00e+02 logn  4     10    400  3  2758 1  1 
CH3        C2H3                   C2H2       CH4                                           3.000e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     10    400  3  2759 1  1 
CH3        C4H                    CH2        C4H2                                          4.000e-13  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  2760 1  1 
C2         CH4                    CCH        CH3                                           5.050e-11  0.000e+00  2.970e+02 2.00e+00 1.00e+02 logn  4     10    400  3  2761 1  1 
CCH        CH4                    C2H2       CH3                                           7.670e-12  9.400e-01  3.280e+02 1.17e+00 0.00e+00 logn  4     10    780  3  2762 2  2 
CCH        CCH                    C2         C2H2                                          3.000e-12  0.000e+00  0.000e+00 3.00e+00 1.00e+02 logn  4     10    400  3  2763 1  1 
CCH        C2H3                   C2H2       C2H2                                          1.600e-12  0.000e+00  0.000e+00 3.00e+00 1.00e+02 logn  4     10    400  3  2764 1  1 
C2H3       CH4                    CH3        C2H4                                          2.180e-14  4.020e+00  2.750e+03 5.00e+00 1.00e+02 logn  4     10    400  3  2765 1  1 
C2H3       C2H3                   C2H2       C2H4                                          3.500e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     10    400  3  2766 1  1 
C2H3       C4H                    C2H2       C4H2                                          1.600e-12  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  2767 1  1 
C2H2       l-C3H2                 C2H2       l-C3H2                                        1.000e-18  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  2768 1  1 
C2H3       l-C3H2                 C2H2       CH2CCH                                        3.000e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  2769 1  1 
NH         C2H3                   N          C2H4                                          4.000e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     10    400  3  2770 1  1 
NH2        CH4                    CH3        NH3                                           3.990e-14  3.590e+00  4.540e+03 5.00e+00 2.00e+02 logn  4     10    400  3  2771 1  1 
HCO        C2H3                   CO         C2H4                                          1.500e-10  0.000e+00  0.000e+00 3.00e+00 1.00e+02 logn  4     10    400  3  2772 1  1 
CH2        H2CO                   HCO        CH3                                           1.000e-14  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     10    400  3  2773 1  1 
H2CO       C2H3                   HCO        C2H4                                          8.220e-14  2.810e+00  2.950e+03 5.00e+00 1.00e+02 logn  4     10    400  3  2774 1  1 
H          C2H2                   C2H3       Photon                                        3.000e-18  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  6     10    300  3  2775 1  1 
C+         H2CCCO                 l-C3H2+    CO                                            1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  4  2776 1  1 2016/5/30 Urso from Loison et al. 2016 
C+         H2CCCO                 H2C3O+     C                                             1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  4  2777 1  1 2016/5/30 Urso from Loison et al. 2016 
C+         c-C3H2O                c-C3H2+    CO                                            2.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  4  2778 1  1 2016/5/30 Urso from Loison et al. 2016 
C+         c-C3H2O                l-C3H2+    CO                                            1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  4  2779 1  1 2016/5/30 Urso from Loison et al. 2016
C+         c-C3H2O                H2C3O+     C                                             1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  4  2780 1  1 2016/5/30 Urso from Loison et al. 2016
C          c-C3H2O                c-C3H2     CO                                            2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2781 1  1 2016/5/30 Urso from Loison et al. 2016
C          H2CCCO                 l-C3H2     CO                                            2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2782 1  1 2016/5/30 Urso from Loison et al. 2016
O          c-C3H2                 HCO        CCH                                           1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2783 1  1 2016/5/30 Urso from Loison et al. 2016
O          c-C3H2                 H          CO         CCH                                1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2784 1  1 2016/5/30 Urso from Loison et al. 2016
O          l-C3H2                 H          CO         CCH                                4.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2785 1  1 2016/5/30 Urso from Loison et al. 2016
OH         c-C3H2                 c-C3H2O    H                                             2.000e-10  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    300  3  2786 1  1 2016/6/06 Urso from Loison et al. 2016
OH         c-C3H2                 H          CO         C2H2                               0.000e+00  0.000e+00  0.000e+00 0.00e+00 0.00e+00 logn  4     10    300  3  2787 1  1 2016/6/06 Urso from Loison et al. 2016
OH         l-C3H2                 H2CCCO     H                                             2.000e-10  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    300  3  2788 1  1 2016/6/06 Urso from Loison et al. 2016
OH         l-C3H2                 H          CO         C2H2                               0.000e+00  0.000e+00  0.000e+00 0.00e+00 0.00e+00 logn  4     10    300  3  2789 1  1 2016/6/06 Urso from Loison et al. 2016
OH         c-C3H2O                H2CCO      HCO                                           2.000e-11 -6.000e-01  0.000e+00 5.00e+00 0.00e+00 logn  4     10    300  3  2790 1  1 2016/6/06 Urso from Loison et al. 2016
H2C3O+     e-                     CCH        H          CO                                 4.000e-07 -7.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2791 1  1 2016/6/06 Urso from Loison et al. 2016
CH2CN+     e-                     CH         HCN                                           1.000e-07 -5.000e-01  0.000e+00 4.00e+00 0.00e+00 logn  8     10    300  3  2792 1  2 2016/6/28 Urso from Loison et al. 2014  
CH2CN+     e-                     CH2        CN                                            1.000e-07 -5.000e-01  0.000e+00 4.00e+00 0.00e+00 logn  8     10    300  3  2793 1  2 2016/6/28 Urso from Loison et al. 2014
C+         H2CCCO                 c-C3H2+    CO                                            2.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2794 1  1 2016/5/30 Urso from Loison et al. 2016 
NH2        H2CO                   H          NH2CHO                                        8.000e-15 -2.560e+00  4.880e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2795 1  1 CC: from Vazart+2016 (and Skouteris+2017), different from Barone+2015
CH         CH3OH                  H2CO       CH3                                           1.160e-09  6.000e-02  0.000e+00 2.00e+00 0.00e+00 logn  4      7     96  3  2796 1  1 CC Vazart+2020
CH         CH3OH                  H2CO       CH3                                           4.000e-10 -8.800e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     96    300  3  2796 1  1 CC Vazart+2020
CH         CH3OH                  C2H4       OH                                            2.140e-10  1.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4      7     96  3  2797 1  1 CC Vazart+2020
CH         CH3OH                  C2H4       OH                                            9.400e-11 -6.300e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     96    300  3  2797 1  1 CC Vazart+2020
CH3O       H                      CH3        OH                                            2.670e-10  7.000e-02  2.370e+00 2.00e+00 0.00e+00 logn  4     91    300  3  2798 1  1 CC Balucani+2020
CH3O       H                      CH3        OH                                            1.990e-10  4.800e-01  3.870e+01 2.00e+00 0.00e+00 logn  4      1     91  3  2798 1  1 CC Balucani+2020
